Title                                                                                         - Score - Year - Num Eps            - Duration             - Genre(s)                                                                              - Link
MiniGARO Manner Movie                                                                         - 4.21  - 2013 - 2 episode(s)       - 2 min. per ep.       - Comedy                                                                                - https://myanimelist.net/anime/34630
Mirai no Mirai                                                                                - N/A   - 2018 - 1 episode(s)       - Unknown              - Adventure, Drama, Fantasy                                                             - https://myanimelist.net/anime/36936
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki                               - 7.37  - 2013 - 1 episode(s)       - 23 min.              - Fantasy, Supernatural                                                                 - https://myanimelist.net/anime/16444
Monkey Magic                                                                                  - 6.22  - 1998 - 13 episode(s)      - 25 min. per ep.      - Kids, Adventure, Fantasy                                                              - https://myanimelist.net/anime/1139
Mouryou Senki Madara                                                                          - 6.25  - 1991 - 2 episode(s)       - 1 hr. per ep.        - Adventure, Demons, Supernatural, Shounen                                              - https://myanimelist.net/anime/1580
Moushin Soloist Life!                                                                         - 5.29  - 2016 - 1 episode(s)       - 2 min.               - Music                                                                                 - https://myanimelist.net/anime/36601
Naeil-eun Pyeongbeomhae Jilgeoya                                                              - 5.08  - 2008 - 1 episode(s)       - 4 min.               - Romance, Sci-Fi                                                                       - https://myanimelist.net/anime/35996
Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu                                             - 7.11  - 1976 - 1 episode(s)       - 1 hr. 9 min.         - Adventure, Kids                                                                       - https://myanimelist.net/anime/3752
Nameko-ke no Ichizoku                                                                         - 6.48  - 2013 - 13 episode(s)      - 5 min. per ep.       - Comedy, Slice of Life                                                                 - https://myanimelist.net/anime/20539
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!                                        - 6.83  - 2003 - 1 episode(s)       - 40 min.              - Action, Adventure, Comedy, Shounen, Super Power                                       - https://myanimelist.net/anime/594
Natsu e no Tobira                                                                             - 6.32  - 1981 - 1 episode(s)       - 59 min.              - Drama, Romance, Shoujo, Shounen Ai                                                    - https://myanimelist.net/anime/2621
Neko no Ongaeshi                                                                              - 7.94  - 2002 - 1 episode(s)       - 1 hr. 15 min.        - Adventure, Drama, Fantasy                                                             - https://myanimelist.net/anime/597
Nerenai!!!                                                                                    - 4.14  - 2011 - 1 episode(s)       - 5 min.               - Music                                                                                 - https://myanimelist.net/anime/36087
New Dominion Tank Police                                                                      - 7.03  - 1993 - 6 episode(s)       - 30 min. per ep.      - Police, Comedy, Mecha, Sci-Fi, Shounen                                                - https://myanimelist.net/anime/1152
Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan               - 6.53  - 2013 - 1 episode(s)       - 43 min.              - Comedy                                                                                - https://myanimelist.net/anime/31034
Ogenki Clinic                                                                                 - 6.02  - 1991 - 3 episode(s)       - 45 min. per ep.      - Comedy, Hentai, Yuri                                                                  - https://myanimelist.net/anime/2469
Okusama wa Michael                                                                            - 6.22  - 2012 - 2 episode(s)       - 25 min. per ep.      - Hentai                                                                                - https://myanimelist.net/anime/13379
Omoide Poroporo                                                                               - 7.62  - 1991 - 1 episode(s)       - 1 hr. 58 min.        - Slice of Life, Drama, Romance                                                         - https://myanimelist.net/anime/1029
One Piece: Romance Dawn                                                                       - 7.59  - 2012 - 1 episode(s)       - 30 min.              - Action, Comedy, Super Power, Fantasy, Shounen                                         - https://myanimelist.net/anime/16287
One Piece: Umi no Heso no Daibouken-hen                                                       - 7.39  - 2000 - 1 episode(s)       - 49 min.              - Action, Adventure, Comedy, Fantasy, Shounen, Super Power                              - https://myanimelist.net/anime/1094
One Piece                                                                                     - 8.54  - 1999 - Unknown episode(s) - 24 min.              - Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen                       - https://myanimelist.net/anime/21
Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA              - 7.36  - 2014 - 1 episode(s)       - 24 min.              - Comedy, Romance, School                                                               - https://myanimelist.net/anime/20939
Osekisho                                                                                      - 4.15  - 1930 - 1 episode(s)       - 8 min.               - Kids                                                                                  - https://myanimelist.net/anime/35390
Oshushi Da yo                                                                                 - 4.57  - 2017 - 10 episode(s)      - 3 min. per ep.       - Comedy, Slice of Life                                                                 - https://myanimelist.net/anime/36464
Otogi Juushi Akazukin OVA                                                                     - 6.65  - 2005 - 1 episode(s)       - 37 min.              - Adventure, Comedy, Magic, Fantasy                                                     - https://myanimelist.net/anime/402
Owakare                                                                                       - 3.52  - 2012 - 1 episode(s)       - 3 min.               - Music                                                                                 - https://myanimelist.net/anime/36085
Pandane to Tamago-hime                                                                        - 7.12  - 2010 - 1 episode(s)       - 12 min.              - Adventure, Fantasy                                                                    - https://myanimelist.net/anime/9798
Peeping Life: World History                                                                   - 6.06  - 2012 - 40 episode(s)      - 5 min. per ep.       - Slice of Life, Comedy, Historical                                                     - https://myanimelist.net/anime/17237
Perman (1983) Specials                                                                        - 5.45  - 1983 - 3 episode(s)       - 12 min. per ep.      - Comedy, Kids                                                                          - https://myanimelist.net/anime/30646
Petit Eva: Evangelion@School                                                                  - 5.92  - 2007 - 24 episode(s)      - 3 min. per ep.       - Comedy, Parody, School                                                                - https://myanimelist.net/anime/4130
PikkaPika Summer                                                                              - 4.50  - 2015 - 31 episode(s)      - 5 min. per ep.       -                                                                                       - https://myanimelist.net/anime/31078
Pochacco no Jack to Mame no Ki                                                                - 5.88  - 2001 - 1 episode(s)       - 15 min.              - Kids, Fantasy                                                                         - https://myanimelist.net/anime/22493
Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken                                           - 7.14  - 2006 - 1 episode(s)       - 14 min.              - Adventure, Comedy, Fantasy, Kids                                                      - https://myanimelist.net/anime/11009
Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!                         - 7.28  - 2010 - 1 episode(s)       - 1 hr. 10 min.        - Action, Fantasy, Magic, Shoujo                                                        - https://myanimelist.net/anime/8133
Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!                       - 7.39  - 2009 - 1 episode(s)       - 1 hr. 10 min.        - Action, Fantasy, Magic, Shoujo                                                        - https://myanimelist.net/anime/5753
Precure kara Minna e no Ouen Movie                                                            - 6.13  - 2011 - 1 episode(s)       - 32 sec.              - Fantasy, Magic, Shoujo                                                                - https://myanimelist.net/anime/10736
Project A-Ko 3: Cinderella Rhapsody                                                           - 6.57  - 1988 - 1 episode(s)       - 45 min.              - Action, Comedy, Mecha, Sci-Fi, Super Power                                            - https://myanimelist.net/anime/1297
Raldessia Chronicles                                                                          - 5.42  - 2013 - 1 episode(s)       - 46 sec.              - Action, Adventure                                                                     - https://myanimelist.net/anime/32219
Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou                              - 7.48  - 1994 - 1 episode(s)       - 31 min.              - Action, Adventure, Comedy, Supernatural, Martial Arts, Shounen                        - https://myanimelist.net/anime/1010
Rebiya                                                                                        - 4.96  - 2003 - 1 episode(s)       - 28 min.              - Hentai                                                                                - https://myanimelist.net/anime/5552
Redial                                                                                        - 6.60  - 2013 - 1 episode(s)       - 5 min.               - Music                                                                                 - https://myanimelist.net/anime/17913
Rescue Me!                                                                                    - 6.07  - 2013 - 1 episode(s)       - 27 min.              - Ecchi, Harem, Romance                                                                 - https://myanimelist.net/anime/18039
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae                                                           - 7.09  - 2013 - 1 episode(s)       - 25 min.              - Ecchi, Sports, Comedy, School                                                         - https://myanimelist.net/anime/15807
Robot Girls Z Plus                                                                            - 6.30  - 2015 - 6 episode(s)       - 8 min. per ep.       - Comedy, Mecha, Parody                                                                 - https://myanimelist.net/anime/29035
Rockman Hoshi ni Negai wo                                                                     - 6.55  - 2002 - 3 episode(s)       - 30 min. per ep.      - Action, Sci-Fi, Adventure                                                             - https://myanimelist.net/anime/1854
Rouge: Lady's Comic Video                                                                     - 5.89  - 1997 - 2 episode(s)       - 40 min. per ep.      - Drama, Josei, Romance                                                                 - https://myanimelist.net/anime/25623
Running Boy: Star Soldier no Himitsu                                                          - 5.67  - 1986 - 1 episode(s)       - 49 min.              - Sci-Fi, Space                                                                         - https://myanimelist.net/anime/10653
Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka                          - 7.63  - 1997 - 1 episode(s)       - 1 hr. 31 min.        - Samurai, Historical, Drama, Shounen                                                   - https://myanimelist.net/anime/46
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen                                         - 8.79  - 1999 - 4 episode(s)       - 30 min. per ep.      - Action, Historical, Drama, Romance, Martial Arts, Samurai                             - https://myanimelist.net/anime/44
Ryuudouji Shimon no Inbou                                                                     - 6.51  - 2017 - 2 episode(s)       - Unknown              - Hentai                                                                                - https://myanimelist.net/anime/36122
Saki Achiga-hen: Episode of Side-A Specials                                                   - 7.61  - 2013 - 4 episode(s)       - 30 min. per ep.      - Game, Slice of Life, School                                                           - https://myanimelist.net/anime/15989
Sakura Taisen: Kanadegumi                                                                     - 5.77  - 2012 - 1 episode(s)       - 2 min.               - Shoujo                                                                                - https://myanimelist.net/anime/15127
Sakura Taisen: Le Nouveau Paris                                                               - 6.55  - 2004 - 3 episode(s)       - 30 min. per ep.      - Adventure, Mecha, Sci-Fi, Shounen                                                     - https://myanimelist.net/anime/562
Samurai Champloo                                                                              - 8.50  - 2004 - 26 episode(s)      - 24 min. per ep.      - Action, Adventure, Comedy, Historical, Samurai, Shounen                               - https://myanimelist.net/anime/205
Sangokushi (1985)                                                                             - 6.91  - 1985 - 1 episode(s)       - 1 hr. 30 min.        - Historical                                                                            - https://myanimelist.net/anime/8677
Sangokushi Dainibu Choukou Moyu                                                               - 7.05  - 1993 - 1 episode(s)       - 2 hr.                - Action, Historical                                                                    - https://myanimelist.net/anime/7697
Sara Ke Puccho                                                                                - 4.63  - 2015 - 1 episode(s)       - 4 min.               - Parody                                                                                - https://myanimelist.net/anime/37337
Saru to Kani no Gassen                                                                        - 4.92  - 1917 - 1 episode(s)       - 6 min.               - Drama                                                                                 - https://myanimelist.net/anime/10742
Season's Greetings 2017 from Dwarf                                                            - 4.71  - 2016 - 1 episode(s)       - 51 sec.              -                                                                                       - https://myanimelist.net/anime/37018
Seikon no Qwaser: Jotei no Shouzou                                                            - 6.52  - 2010 - 1 episode(s)       - 23 min.              - Action, Super Power, Supernatural, Ecchi, Seinen                                      - https://myanimelist.net/anime/9202
Sen to Chihiro no Kamikakushi                                                                 - 8.92  - 2001 - 1 episode(s)       - 2 hr. 5 min.         - Adventure, Supernatural, Drama                                                        - https://myanimelist.net/anime/199
Sengoku Musou: Sengoku Musou High School                                                      - 6.44  - 2015 - 8 episode(s)       - 30 sec. per ep.      - Comedy, Samurai, School                                                               - https://myanimelist.net/anime/30390
Sensitive Pornograph                                                                          - 7.00  - 2004 - 1 episode(s)       - 30 min.              - Comedy, Drama, Hentai, Romance, Yaoi                                                  - https://myanimelist.net/anime/741
Shammy to Kage Boy                                                                            - 4.42  - 2016 - 1 episode(s)       - 5 min.               - Kids                                                                                  - https://myanimelist.net/anime/35701
Shin Kujakuou                                                                                 - 6.14  - 1994 - 2 episode(s)       - 55 min. per ep.      - Action, Demons, Horror                                                                - https://myanimelist.net/anime/3599
Shinran-sama: Negai, Soshite Hikari                                                           - 6.28  - 2008 - 1 episode(s)       - 1 hr. 48 min.        - Historical                                                                            - https://myanimelist.net/anime/5693
Shinshou Genmukan                                                                             - 6.59  - 2010 - 4 episode(s)       - 15 min. per ep.      - Hentai                                                                                - https://myanimelist.net/anime/8294
Shirouto Kurabu                                                                               - 4.68  - 2003 - 1 episode(s)       - 29 min.              - Hentai                                                                                - https://myanimelist.net/anime/5551
Shisukon Ouji                                                                                 - 6.00  - 1963 - 14 episode(s)      - 25 min. per ep.      - Adventure                                                                             - https://myanimelist.net/anime/19981
Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi                                             - 7.64  - 1994 - 1 episode(s)       - 45 min.              - Slice of Life, Comedy, Sports, Drama, School, Shounen                                 - https://myanimelist.net/anime/1861
Sora no Arawashi                                                                              - 6.27  - 1938 - 1 episode(s)       - 9 min.               - Action, Drama                                                                         - https://myanimelist.net/anime/31948
Soratobu Yuureisen                                                                            - 6.80  - 1969 - 1 episode(s)       - 1 hr.                - Adventure, Drama, Mecha, Sci-Fi                                                       - https://myanimelist.net/anime/2811
Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar                                           - 6.00  - 1991 - 1 episode(s)       - 52 min.              - Comedy, Fantasy, Kids, Sci-Fi                                                         - https://myanimelist.net/anime/22037
Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou                                           - 5.25  - 1994 - 1 episode(s)       - 1 hr.                - Comedy, Fantasy, Kids                                                                 - https://myanimelist.net/anime/22035
Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne                                               - 6.00  - 2000 - 2 episode(s)       - 41 min. per ep.      - Comedy, Fantasy, Kids                                                                 - https://myanimelist.net/anime/21975
Sore Ike! Anpanman: Tobe! Tobe! Chibigon                                                      - 5.77  - 1991 - 1 episode(s)       - 40 min.              - Comedy, Fantasy, Kids                                                                 - https://myanimelist.net/anime/10057
Soukou Kihei Votoms: Vol.2 Highlights of the 'A.T. Votoms'                                    - 6.47  - 1985 - 1 episode(s)       - 57 min.              - Action, Mecha, Military, Drama, Sci-Fi                                                - https://myanimelist.net/anime/12441
Sousha wa Tada Senaka to Teikin de Kataru Nomi                                                - 5.71  - 2017 - 1 episode(s)       - 2 min.               - Music                                                                                 - https://myanimelist.net/anime/36841
Spicy Swingy Style                                                                            - 5.38  - 2017 - 1 episode(s)       - 1 min.               - Music                                                                                 - https://myanimelist.net/anime/36607
Stop!! Hibari-kun!                                                                            - 7.20  - 1983 - 35 episode(s)      - 24 min. per ep.      - Comedy, Shounen                                                                       - https://myanimelist.net/anime/3332
Sugar Bunnies: Taisetsu na Tomodachi e...                                                     - 4.88  - 2007 - 1 episode(s)       - 8 min.               - Kids                                                                                  - https://myanimelist.net/anime/33998
Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!                                       - 5.72  - 1986 - 1 episode(s)       - 1 hr.                - Adventure, Comedy, Shounen                                                            - https://myanimelist.net/anime/3886
Sushi Azarashi                                                                                - 4.20  - 2001 - 30 episode(s)      - Unknown              - Comedy                                                                                - https://myanimelist.net/anime/34490
Swan                                                                                          - 4.58  - 2017 - 1 episode(s)       - 5 min.               - Music                                                                                 - https://myanimelist.net/anime/35974
TOTO Green Challenge                                                                          - 5.07  - 2011 - 1 episode(s)       - 4 min.               - Slice of Life                                                                         - https://myanimelist.net/anime/25377
Taka no Tsume 8: Yoshida-kun no X-Files                                                       - 6.00  - 2016 - 1 episode(s)       - Unknown              - Comedy, Parody                                                                        - https://myanimelist.net/anime/33662
Take Your Way                                                                                 - 6.60  - 2013 - 1 episode(s)       - 3 min.               - Action, Supernatural, Music, Seinen                                                   - https://myanimelist.net/anime/18799
Tamako Market Specials                                                                        - 6.31  - 2013 - 6 episode(s)       - 4 min. per ep.       - Comedy                                                                                - https://myanimelist.net/anime/17879
Tenchi Muyou! in Love                                                                         - 7.50  - 1996 - 1 episode(s)       - 1 hr. 34 min.        - Action, Space, Comedy, Romance, School, Sci-Fi, Shounen                               - https://myanimelist.net/anime/1006
Tetsujin 28-gou                                                                               - 6.59  - 1963 - 96 episode(s)      - 25 min. per ep.      - Adventure, Mecha, Sci-Fi, Shounen                                                     - https://myanimelist.net/anime/2686
Tetsuwan Atom: Ao Kishi no Kan                                                                - 6.00  - 1999 - 1 episode(s)       - 11 min.              - Action, Mecha, Sci-Fi                                                                 - https://myanimelist.net/anime/17965
Tetsuwan Atom: Chikyuu Saigo no Hi                                                            - 6.06  - 2001 - 1 episode(s)       - 16 min.              - Mecha, Sci-Fi                                                                         - https://myanimelist.net/anime/17961
There She Is!!                                                                                - 8.04  - 2003 - 5 episode(s)       - 5 min. per ep.       - Comedy, Romance                                                                       - https://myanimelist.net/anime/6505
Thermae Romae Specials                                                                        - 7.02  - 2012 - 2 episode(s)       - 24 min. per ep.      - Comedy, Historical, Seinen                                                            - https://myanimelist.net/anime/12727
Thermae Romae: Kodai Romajin ga Uchuu e                                                       - 6.18  - 2012 - 1 episode(s)       - 2 min.               - Space, Comedy, Seinen                                                                 - https://myanimelist.net/anime/13983
Tiger Mask Nisei                                                                              - 7.45  - 1981 - 33 episode(s)      - 24 min. per ep.      - Action, Sports, Drama                                                                 - https://myanimelist.net/anime/5832
Toki no Tabibito: Time Stranger                                                               - 6.18  - 1986 - 1 episode(s)       - 1 hr. 35 min.        - Action, Adventure, Romance, Sci-Fi                                                    - https://myanimelist.net/anime/3115
Toki: Kono Hoshi no Mirai wo Mitsumete                                                        - 5.80  - 2003 - 2 episode(s)       - 24 min. per ep.      - Historical, Drama                                                                     - https://myanimelist.net/anime/23407
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA)                                 - 4.80  - 2018 - Unknown episode(s) - 15 min.              - Adventure, Mecha, Police, Sci-Fi                                                      - https://myanimelist.net/anime/36856
Topo Gigio no Botan Sensou                                                                    - 6.25  - 1967 - 1 episode(s)       - 1 hr. 32 min.        - Kids, Historical                                                                      - https://myanimelist.net/anime/30135
Toute wa Sono Kotae                                                                           - 5.00  - 2014 - 1 episode(s)       - 5 min.               - Music, Supernatural                                                                   - https://myanimelist.net/anime/32758
Tsubasa Chronicle: Tori Kago no Kuni no Himegimi                                              - 7.38  - 2005 - 1 episode(s)       - 35 min.              - Action, Adventure, Fantasy, Drama, Shounen                                            - https://myanimelist.net/anime/807
UFO Robo Grendizer tai Great Mazinger                                                         - 6.56  - 1976 - 1 episode(s)       - 24 min.              - Mecha, Sci-Fi                                                                         - https://myanimelist.net/anime/4387
Ulibyeol Ilhowa Eollugso                                                                      - 6.04  - 2014 - 1 episode(s)       - 1 hr. 21 min.        - Comedy, Kids, Magic, Romance                                                          - https://myanimelist.net/anime/28251
Ultra Maniac                                                                                  - 7.27  - 2003 - 26 episode(s)      - 24 min. per ep.      - Magic, Comedy, Romance, School, Shoujo                                                - https://myanimelist.net/anime/178
Undouki Kenshin Manual Taiou Taisou                                                           - 3.20  - 2015 - 1 episode(s)       - 3 min.               - Kids                                                                                  - https://myanimelist.net/anime/32388
Unicorn no Kyupi                                                                              - 4.50  - 2017 - Unknown episode(s) - 5 min.               - Fantasy, Kids                                                                         - https://myanimelist.net/anime/34990
Wake Up! Aria: Majokko Virgin Kiki Ippatsu                                                    - 4.68  - 1998 - 1 episode(s)       - 30 min.              - Hentai                                                                                - https://myanimelist.net/anime/5160
Wata no Kuni Hoshi Pilot                                                                      - 5.27  - 2007 - 1 episode(s)       - 2 min.               - Fantasy, Shoujo                                                                       - https://myanimelist.net/anime/37387
Wo De Tian Jie Nv You                                                                         - 6.84  - 2017 - 15 episode(s)      - 13 min. per ep.      - Adventure, Super Power, Supernatural, Romance, Fantasy                                - https://myanimelist.net/anime/36455
Yojouhan Shinwa Taikei Specials                                                               - 6.34  - 2010 - 3 episode(s)       - 7 min. per ep.       - Comedy                                                                                - https://myanimelist.net/anime/8985
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!                                              - 7.31  - 2014 - 1 episode(s)       - 1 hr. 36 min.        - Comedy, Kids, Supernatural                                                            - https://myanimelist.net/anime/24591
Yuki Terai                                                                                    - 5.86  - 2000 - 6 episode(s)       - 6 min. per ep.       - Music                                                                                 - https://myanimelist.net/anime/6412
Ze Tian Ji 2nd Season                                                                         - 6.20  - 2016 - 12 episode(s)      - 15 min. per ep.      - Action, Adventure, Fantasy                                                            - https://myanimelist.net/anime/37184
Zenryoku Yobikou 5.5 Seminar Prologue                                                         - 4.26  - 2015 - 1 episode(s)       - 2 min.               - Comedy, Parody, School                                                                - https://myanimelist.net/anime/33570
Zenryoku Yobikou 5.5 Seminar                                                                  - 5.07  - 2015 - 9 episode(s)       - 4 min. per ep.       - Comedy, Parody, School                                                                - https://myanimelist.net/anime/33571
Zou no Inai Doubutsuen                                                                        - 5.76  - 1982 - 1 episode(s)       - 1 hr. 19 min.        - Drama                                                                                 - https://myanimelist.net/anime/11097
eX-Driver the Movie Specials                                                                  - 6.47  - 2002 - 3 episode(s)       - 4 min. per ep.       - Comedy                                                                                - https://myanimelist.net/anime/12351
eX-Driver the Movie                                                                           - 6.79  - 2002 - 1 episode(s)       - 1 hr. 2 min.         - Action, Adventure, Cars, Comedy, Sci-Fi, Shounen                                      - https://myanimelist.net/anime/378
eX-Driver: Nina & Rei Danger Zone                                                             - 6.61  - 2002 - 1 episode(s)       - 27 min.              - Action, Cars, Sci-Fi                                                                  - https://myanimelist.net/anime/1733
xxxHOLiC Movie: Manatsu no Yoru no Yume                                                       - 8.03  - 2005 - 1 episode(s)       - 1 hr.                - Mystery, Comedy, Psychological, Supernatural, Drama                                   - https://myanimelist.net/anime/793
