Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                               - Link
To Heart: Remember My Memories Specials                                                              - 6.23  - 2006 - 7 episode(s)       - 3 min. per ep.        - Parody, Martial Arts, Comedy, Super Power, Samurai, Sci-Fi             - https://myanimelist.net/anime/686
To LOVE-Ru Darkness 2nd Specials                                                                     - 7.84  - 2016 - 2 episode(s)       - 23 min. per ep.       - Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen                 - https://myanimelist.net/anime/31711
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara                                 - 7.54  - 2010 - 1 episode(s)       - 34 min.               - Action, Sci-Fi, Super Power                                            - https://myanimelist.net/anime/9047
Toaru Majutsu no Index-tan II                                                                        - 7.09  - 2011 - 2 episode(s)       - 10 min. per ep.       - Comedy, Parody                                                         - https://myanimelist.net/anime/10249
Toukiden: The Age of Demons - Introduction                                                           - 5.92  - 2013 - 1 episode(s)       - 4 min.                - Action, Demons                                                         - https://myanimelist.net/anime/22137
Toushindai My Lover: Minami tai Mecha-Minami                                                         - 4.94  - 2001 - 1 episode(s)       - 30 min.               - Hentai                                                                 - https://myanimelist.net/anime/9316
Towa no Quon 6: Towa no Quon                                                                         - 7.75  - 2011 - 1 episode(s)       - 48 min.               - Action, Super Power, Supernatural                                      - https://myanimelist.net/anime/10717
Tropical Kiss                                                                                        - 7.27  - 2012 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/15097
True Love Story                                                                                      - 6.18  - 2003 - 3 episode(s)       - 25 min. per ep.       - Romance                                                                - https://myanimelist.net/anime/748
True Tears Epilogue                                                                                  - 6.73  - 2010 - 1 episode(s)       - 3 min.                - Romance, Music, Drama                                                  - https://myanimelist.net/anime/8230
True Tears: Raigomaru to Jibeta no Monogatari                                                        - 6.25  - 2010 - 1 episode(s)       - 8 min.                - Kids                                                                   - https://myanimelist.net/anime/9002
Uchuu Kaizoku Sara Special                                                                           - 7.05  - 2010 - 1 episode(s)       - 3 min.                - Hentai, Sci-Fi                                                         - https://myanimelist.net/anime/10280
Uchuu Kaizoku Sara                                                                                   - 6.97  - 2008 - 4 episode(s)       - 30 min. per ep.       - Hentai, Sci-Fi, Supernatural                                           - https://myanimelist.net/anime/4360
Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro                                           - 6.70  - 2010 - 1 episode(s)       - 24 min.               - Fantasy, Comedy, Supernatural                                          - https://myanimelist.net/anime/6883
Umi no Momotarou                                                                                     - 4.72  - 1932 - 1 episode(s)       - 2 min.                - Samurai                                                                - https://myanimelist.net/anime/5661
Urusei Yatsura Movie 3: Remember My Love                                                             - 7.10  - 1985 - 1 episode(s)       - 1 hr. 35 min.         - Action, Sci-Fi, Adventure, Comedy, Drama, Romance                      - https://myanimelist.net/anime/1922
Usakame Special                                                                                      - 5.78  - 2016 - 1 episode(s)       - 3 min.                - Comedy, Sports, Shounen                                                - https://myanimelist.net/anime/34615
Utawarerumono: Tusukuru-koujo no Karei Naru Hibi                                                     - N/A   - 2018 - 1 episode(s)       - 30 min.               - Action, Drama, Fantasy                                                 - https://myanimelist.net/anime/36777
Vampire Knight: Gekiai no Portrait                                                                   - 7.00  - 2008 - 1 episode(s)       - 3 min.                - Comedy, Vampire, Shoujo                                                - https://myanimelist.net/anime/8422
VitaminX Addiction                                                                                   - 6.33  - 2011 - 3 episode(s)       - 29 min. per ep.       - Romance, School                                                        - https://myanimelist.net/anime/10595
Warau Kangofu The Animation                                                                          - 6.81  - 2007 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/3636
Warau Salesman Tokubetsu Bangumi                                                                     - 5.62  - 1992 - 14 episode(s)      - 17 min. per ep.       - Psychological, Supernatural, Seinen                                    - https://myanimelist.net/anime/35158
Watashi wa, Kairaku Izonshou                                                                         - 6.20  - 2016 - 2 episode(s)       - 20 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/32238
Wild Adapter                                                                                         - 6.27  - 2014 - 2 episode(s)       - 28 min. per ep.       - Action, Mystery, Drama, Shoujo                                         - https://myanimelist.net/anime/13843
Witch Craft Works Specials                                                                           - 6.81  - 2014 - 6 episode(s)       - 5 min. per ep.        - Magic, Comedy                                                          - https://myanimelist.net/anime/23487
Wizard Girl Ambitious                                                                                - 6.84  - 2011 - 1 episode(s)       - 28 min.               - Fantasy, Hentai                                                        - https://myanimelist.net/anime/10827
Wo De Ni Tian Shen Qi                                                                                - N/A   - 2018 - Unknown episode(s) - Unknown               - Adventure, Comedy, Supernatural, Magic, Romance, Fantasy               - https://myanimelist.net/anime/37564
Yama Hime no Mi                                                                                      - 6.21  - 2007 - 3 episode(s)       - 24 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/4701
Yamakoshi Mura no Mari to Sanbiki no Koinu                                                           - 5.67  - 2006 - 1 episode(s)       - 45 min.               - Drama, Kids                                                            - https://myanimelist.net/anime/30985
Yankee-kun na Yamada-kun to Megane-chan to Majo                                                      - 7.38  - 2015 - 1 episode(s)       - 7 min.                - Comedy, School, Shounen                                                - https://myanimelist.net/anime/30641
Yarimoku Beach ni Shuugakuryokou de!! The Animation                                                  - 7.14  - 2017 - 1 episode(s)       - 30 min.               - Hentai                                                                 - https://myanimelist.net/anime/34963
Yawaraka Sangokushi Tsukisase!! Ryofuko-chan                                                         - 6.48  - 2007 - 4 episode(s)       - 26 min. per ep.       - Comedy, Ecchi, Magic                                                   - https://myanimelist.net/anime/3417
Yoshimoto Muchikko Monogatari                                                                        - 5.06  - 1998 - 47 episode(s)      - 40 min. per ep.       - Comedy                                                                 - https://myanimelist.net/anime/12781
Yousei Florence                                                                                      - 6.81  - 1985 - 1 episode(s)       - 1 hr. 31 min.         - Adventure, Fantasy, Music                                              - https://myanimelist.net/anime/4943
Yugami-kun ni wa Tomodachi ga Inai                                                                   - 5.84  - 2013 - 2 episode(s)       - 30 sec. per ep.       - Slice of Life, Comedy, Romance, School                                 - https://myanimelist.net/anime/21775
Yume kara, Samenai                                                                                   - 5.32  - 1987 - 1 episode(s)       - 37 min.               - Romance, School                                                        - https://myanimelist.net/anime/7482
Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness                          - 8.12  - 2017 - 1 episode(s)       - 2 min.                - Music, Sports                                                          - https://myanimelist.net/anime/35382
Yuuwaku★Office Lover 2                                                                               - 5.17  - 2017 - 10 episode(s)      - 4 min. per ep.        - Drama, Romance                                                         - https://myanimelist.net/anime/36705
Yuu☆Yuu☆Hakusho Special                                                                              - N/A   - 2018 - 1 episode(s)       - Unknown               - Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen         - https://myanimelist.net/anime/36951
Ze Tian Ji 3rd Season                                                                                - 5.33  - 2017 - 12 episode(s)      - 20 min. per ep.       - Action, Adventure, Fantasy                                             - https://myanimelist.net/anime/37185
Zinba                                                                                                - 6.70  - 2013 - 52 episode(s)      - 23 min. per ep.       - Action, Adventure, Comedy, Super Power, Demons, Magic                  - https://myanimelist.net/anime/31427
Zonmi-chan: Halloween☆Special Movie!                                                                 - 4.63  - 2015 - 1 episode(s)       - 52 sec.               - Comedy, Horror                                                         - https://myanimelist.net/anime/33042
Zonmi-chan: Meat Pie of the Dead                                                                     - 5.37  - 2016 - 1 episode(s)       - 5 min.                - Comedy, Horror, Supernatural                                           - https://myanimelist.net/anime/32934
Zou no Senaka: Tabidatsu Hi                                                                          - 6.35  - 2007 - 1 episode(s)       - 7 min.                - Drama, Seinen, Slice of Life                                           - https://myanimelist.net/anime/27405
Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou                            - 6.96  - 2016 - 1 episode(s)       - 3 min.                - Romance, School                                                        - https://myanimelist.net/anime/36305
ef: A Tale of Memories. - Recollections                                                              - 7.45  - 2008 - 1 episode(s)       - 58 min.               - Mystery, Drama, Romance                                                - https://myanimelist.net/anime/6783
